listing_id,make,model,year,trim,body_type,fuel_type,transmission,mileage,price,condition,seller_type,city,state,country,Adaptive Cruise Control,Alloy Wheels,Android Auto,Apple CarPlay,Backup Camera,Blind Spot Monitor,Bluetooth,Fog Lights,Heated Seats,Keyless Entry,LED Headlights,Lane Keep Assist,Leather Seats,Navigation,Panoramic Roof,Parking Sensors,Push Button Start,Sunroof,Ventilated Seats,Wireless Charging
135,Maruti,Swift,2009,LE,Coupe,Hybrid,Automatic,197082,1226,excellent,Private Party,府中市,Kanagawa,Japan,True,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False
136,Volkswagen,Tiguan,2020,Long Range,SUV,Diesel,Automatic,130387,9358,good,Certified Pre-Owned,Thane,DL,India,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
137,Maruti,Baleno,2020,XSE,Van,Diesel,CVT,45098,7581,good,Private Party,Ribeiro de Minas,PA,Brazil,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
138,Honda,Civic,2018,,Van,Petrol,Manual,159537,5630,like new,Private Party,小笠原村,Fukuoka,Japan,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False
139,Toyota,RAV4,2022,Long Range,Sedan,Petrol,Automatic,40857,13848,excellent,Dealer,Carolside,WA,Australia,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True
140,Maruti,Wagon R,2021,LX,Van,Petrol,Automatic,61704,9037,excellent,Dealer,East Benjamin,SCT,UK,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,False,False,True,True,False
141,Tata,Harrier,2025,SE,Convertible,Diesel,Automatic,0,23033,fair,Certified Pre-Owned,荒川区,Tokyo,Japan,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
142,Nissan,Magnite,2012,Performance,Sedan,Diesel,Automatic,114700,1448,good,Dealer,Pateltown,NIR,UK,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,True,True
143,Kia,Sorento,2014,,MPV,Electric,CVT,169186,2419,good,Dealer,Fontaine,GES,France,False,False,True,False,True,False,False,False,True,True,False,True,True,True,True,False,False,False,False,False
144,Nissan,Magnite,2018,L,Pickup,Petrol,Automatic,84931,7202,fair,Certified Pre-Owned,East London,FS,South Africa,True,True,True,True,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True
145,Mahindra,XUV700,2020,Base,Pickup,Petrol,Automatic,41982,9374,fair,Private Party,New Alyssaland,AZ,US,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
146,Mahindra,XUV700,2021,EX,Van,Diesel,Automatic,38027,9466,excellent,Certified Pre-Owned,Martins,RJ,Brazil,False,True,True,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False
147,Skoda,Kushaq,2012,Sport,Convertible,Petrol,Automatic,171493,1875,good,Certified Pre-Owned,Ianbury,MI,US,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
148,Kia,Sorento,2021,Touring,Van,CNG,Automatic,63595,13743,new,Private Party,Durban,MP,South Africa,False,True,True,False,True,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False
149,Kia,Sonet,2025,LE,Hatchback,Electric,Manual,0,28869,excellent,Private Party,夷隅郡大多喜町,Aichi,Japan,False,False,False,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False
150,Mercedes-Benz,GLA,2023,Long Range,Coupe,Hybrid,Automatic,27643,18768,salvage,Private Party,Laroche,GES,France,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True
151,Toyota,Camry,2013,XSE,SUV,CNG,Manual,173572,1927,good,Private Party,da Costa,CE,Brazil,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False
152,Maruti,Swift,2024,LX,Van,Petrol,Automatic,10445,17745,good,Private Party,Lake Allison,NY,US,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
153,Mercedes-Benz,GLC,2012,LE,Hatchback,Electric,Automatic,230719,1860,excellent,Private Party,Muzaffarpur,KA,India,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
154,Mahindra,XUV700,2013,Touring,Crossover,Petrol,Automatic,175754,1684,excellent,Dealer,Rastatt,RP,Germany,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
155,BMW,X3,2025,Limited,MPV,Petrol,CVT,0,49946,excellent,Dealer,Timothyport,ACT,Australia,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
156,Audi,A6,2023,Base,Crossover,Petrol,Automatic,24350,32848,good,Private Party,Durban,EC,South Africa,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,True,True
157,Honda,Civic,2016,Titanium,Crossover,Diesel,Manual,189638,1823,salvage,Dealer,Kolkata,WB,India,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False
158,Honda,Civic,2021,Sport,Pickup,Petrol,Automatic,35664,21632,excellent,Certified Pre-Owned,Guerra da Mata,PR,Brazil,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
159,Ford,F-150,2012,Base,MPV,Hybrid,Manual,122954,1270,fair,Dealer,Cape Town,KZN,South Africa,False,True,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False
160,Mercedes-Benz,GLC,2009,Titanium,Pickup,CNG,Automatic,148875,2149,good,Private Party,Durban,WC,South Africa,False,False,False,True,False,False,False,True,True,True,False,True,True,True,False,False,False,True,False,False
161,Audi,Q3,2022,Base,Coupe,Petrol,Automatic,38908,29577,excellent,Dealer,West Rachelport,NC,US,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,True,True
162,Volkswagen,Taigun,2025,LX,Coupe,Petrol,Manual,0,43463,new,Private Party,Badalzungen,BB,Germany,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False
163,Volkswagen,Taigun,2016,L,SUV,Electric,Manual,56537,5106,fair,Certified Pre-Owned,Lake Phillipville,ENG,UK,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True
164,Chevrolet,Trax,2013,Touring,Coupe,Petrol,Automatic,190771,1919,good,Dealer,East Ryanview,WLS,UK,False,False,True,False,False,False,False,True,False,True,False,True,True,True,False,True,True,False,False,False
165,Volkswagen,Taigun,2020,LE,Coupe,Petrol,Automatic,55806,11423,good,Dealer,Candaceport,OH,US,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
166,Nissan,Sentra,2013,LTZ,SUV,Petrol,Automatic,185914,1907,fair,Dealer,長生郡長南町,Fukuoka,Japan,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False
167,Chevrolet,Malibu,2007,Sport,Pickup,Petrol,CVT,246666,1306,good,Private Party,Lambertdan,BFC,France,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,True,True,False,True,False
168,Hyundai,Tucson,2015,Limited,Sedan,Diesel,AMT,221741,1856,good,Dealer,Chennai,KL,India,False,False,False,False,True,False,True,False,True,True,True,False,False,False,False,True,False,True,True,False
169,Maruti,Baleno,2014,XLE,Sedan,Diesel,Automatic,141924,1278,good,Dealer,Johannesburg,MP,South Africa,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False
170,Volkswagen,Tiguan,2023,,Van,Petrol,Automatic,38297,10007,salvage,Dealer,横浜市磯子区,Okinawa,Japan,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,True,True,False,False
171,Honda,CR-V,2014,LX,SUV,Petrol,Manual,174984,2657,excellent,Dealer,West Wayne,WLS,UK,True,True,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
172,Skoda,Octavia,2020,Sport,Sedan,Petrol,Manual,53091,9721,like new,Dealer,Durban,EC,South Africa,False,True,False,False,True,False,True,False,False,True,False,True,True,False,True,True,True,False,False,False
173,Hyundai,Sonata,2014,LE,Sedan,Petrol,CVT,178468,1623,good,Private Party,Matthewberg,CO,US,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False
174,Tesla,Model 3,2021,Long Range,Convertible,Electric,CVT,61933,33439,good,Private Party,Indore,HR,India,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True
175,Mercedes-Benz,GLC,2017,,MPV,Hybrid,Automatic,128292,5536,like new,Private Party,South Stefanieside,TAS,Australia,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
176,Chevrolet,Trax,2019,EX,Convertible,Petrol,Automatic,47349,11757,good,Dealer,New Sarah,MB,Canada,False,False,True,False,False,False,False,True,False,True,False,True,False,True,True,True,False,True,False,True
177,Ford,Escape,2017,EX,Pickup,Electric,CVT,60261,9812,excellent,Private Party,East Christian,NC,US,True,False,True,True,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False
178,Tesla,Model 3,2024,,Van,Electric,Automatic,5714,25051,salvage,Certified Pre-Owned,Port Scott,PA,US,False,False,False,False,False,True,True,False,True,True,True,False,True,False,False,False,False,False,True,False
179,Tata,Nexon,2013,Touring,Pickup,Petrol,DCT,103679,2296,good,Dealer,Trevormouth,IL,US,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
180,Mahindra,Scorpio,2016,,MPV,Diesel,AMT,158484,1999,fair,Dealer,Freising,TH,Germany,True,True,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
181,Mahindra,XUV700,2014,,SUV,Electric,Automatic,76682,3272,excellent,Dealer,Pretoria,NC,South Africa,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True
182,Mercedes-Benz,GLA,2015,L,Convertible,Petrol,CVT,250007,4657,good,Private Party,Sagar,MH,India,False,True,False,True,False,False,True,False,False,True,True,True,False,False,True,False,False,False,True,False
183,Tata,Altroz,2015,LT,MPV,Petrol,Automatic,129094,2648,good,Dealer,Dhanbad,GJ,India,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False
184,Maruti,Dzire,2024,XLE,SUV,Petrol,Automatic,14597,20556,good,Private Party,Bethanstad,SCT,UK,False,True,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True
185,Hyundai,Sonata,2021,Trend,Van,Hybrid,Manual,88141,12681,like new,Dealer,Chapra,KA,India,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,True,False,False
186,Honda,Amaze,2012,LT,Coupe,Hybrid,CVT,286578,1639,good,Dealer,新島村,Aichi,Japan,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
187,Skoda,Slavia,2023,Sport,Coupe,Hybrid,Manual,23851,22280,good,Dealer,Lake David,SA,Australia,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False
188,Audi,A6,2016,Touring,Crossover,Diesel,Manual,137975,2357,salvage,Dealer,Oliverbury,ENG,UK,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,True,True,True
189,Mahindra,Bolero,2014,LTZ,Coupe,Diesel,Manual,105064,2051,good,Private Party,Cape Town,WC,South Africa,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False
190,Toyota,RAV4,2018,Sport,Coupe,Petrol,Automatic,73555,8230,like new,Dealer,East Williamland,QLD,Australia,False,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True
191,Hyundai,Sonata,2014,XLE,Van,Diesel,Manual,99420,2991,good,Private Party,Michaelstad,VIC,Australia,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False
192,Mercedes-Benz,GLC,2021,Sport,Crossover,Diesel,Automatic,71462,21678,good,Dealer,Panipat,RJ,India,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
193,Skoda,Slavia,2020,SE,Hatchback,Petrol,CVT,92417,6778,good,Private Party,GodardVille,CVL,France,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
194,Tesla,Model 3,2021,Sport,Coupe,Hybrid,Automatic,101760,20309,excellent,Dealer,Herzberg,MV,Germany,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True
195,Tata,Altroz,2015,Platinum,SUV,Petrol,Automatic,76287,1907,salvage,Private Party,Santos de Santos,MG,Brazil,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True
196,Maruti,Baleno,2019,EX,Crossover,Petrol,Automatic,116252,5202,good,Dealer,Fürstenwalde,MV,Germany,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
197,Nissan,Altima,2023,,Sedan,Petrol,Automatic,44071,17786,excellent,Dealer,Raipur,KA,India,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
198,Chevrolet,Equinox,2012,,Crossover,Electric,Automatic,157897,1538,good,Dealer,Port Marystad,MI,US,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False,False,True,False,False,True
199,Ford,F-150,2018,SE,Hatchback,Petrol,Manual,75526,3710,fair,Certified Pre-Owned,New Danielport,QLD,Australia,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
200,Ford,Escape,2023,LTZ,Van,Petrol,Automatic,29273,11001,salvage,Certified Pre-Owned,Wernerstad,GA,US,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
201,Honda,CR-V,2018,Sport,SUV,Petrol,DCT,70436,8358,good,Private Party,Jessicachester,NS,Canada,True,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,False
202,Mercedes-Benz,GLA,2024,LT,Crossover,Hybrid,Automatic,20572,46633,like new,Private Party,武蔵野市,Hokkaido,Japan,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,True,True,True,False,False
203,Mercedes-Benz,GLA,2013,,Convertible,Diesel,Automatic,154066,2758,salvage,Certified Pre-Owned,Erbisdorf,NW,Germany,False,True,False,False,False,True,False,False,True,True,False,True,True,False,False,True,False,False,True,False
204,Honda,Civic,2021,LT,Hatchback,Petrol,Automatic,46785,8954,good,Private Party,Paulineville,NIR,UK,True,False,False,False,True,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False
205,Maruti,Dzire,2009,,Crossover,Petrol,Automatic,167087,1185,fair,Dealer,Johannesburg,KZN,South Africa,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,True,True,False
206,Mahindra,Bolero,2017,Long Range,Pickup,Electric,Manual,45601,6275,good,Dealer,Port Kelly,SCT,UK,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True
207,Tata,Harrier,2009,SE,Sedan,Plug-in Hybrid,Automatic,191076,1317,good,Dealer,Peixoto,CE,Brazil,False,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,True
